No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
68,22139130,Bruce,O. Smedley,F,18/8,092276098093
69,22167015,Campbell,I. Jean,F,18/8,092212303142
70,22146411,Gwen,F. John,M,10/3,092239597803
71,22184728,Fred,S. Webster,M,10/3,092249197999
72,22198762,Kaelyn,J. Surrey,M,3/11,092233458855
73,22136007,Ila,X. Juliana,M,3/11,092218716060
74,22189495,Marcos,D. Dunbar,M,13/3,092247371386
75,22187285,Angie,P. Maurice,M,13/3,092247987709
76,22193601,Angelica,M. Halifax,M,13/3,092273679273
77,22178292,Emmy,J. Belloc,M,29/5,092290633202
78,22128398,Pearl,G. Herty,M,3/11,092210466461
79,22112195,Xena,Z. Meredith,M,18/9,092272310828
80,22119037,Sage,C. Veblen,M,11/5,092293556814
81,22175690,Arden,Z. Harvey,M,18/9,092279294685
82,22155233,Sylas,F. Piers,M,11/5,092219244977
83,22107575,Hugh,M. Law,F,27/6,092296772665
84,22183550,Michele,C. Alice,F,27/6,092208435615
85,22194027,Belle,B. Martha,F,13/4,092221346872
86,22174014,Armstrong,Q. Wild,F,13/4,092285808934
87,22111577,Moshe,G. Graham,F,13/4,092287569995
88,22174059,Alayna,V. Carroll,F,6/12,092218137735
89,22160618,Kelly,Y. Edmund,F,6/12,092287615749
90,22194170,Hadlee,C. Johnston(e),F,6/12,092236218625
91,22100209,Alessandro,I. Field,F,6/12,092219190296
92,22118748,Maeve,F. Gracie,F,6/12,092215205790
93,22196316,Ahmir,K. Pope,F,16/4,092286518992
94,22113925,Sylas,C. Thomson,F,16/4,092230286234
95,22118588,Bernard,V. Houston,F,16/4,092280176995
96,22165706,Kenley,U. Spencer,F,6/6,092230552001
97,22148805,Liv,N. Eipstein,F,6/6,092231655341
98,22118287,Tessa,V. Hopkin(s),M,1/1,092209763373
99,22163441,Reyna,C. Acheson,M,1/1,092296095522
100,22199753,Annabelle,J. Brewster,M,1/1,092202090963
