No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
62,22173140,Adley,I. Stevenson,M,17/7,092274666310
63,22151092,Jace,P. Jerry,F,4/8,092288414940
64,22176707,Issac,M. Young,F,4/8,092236109808
65,22156756,Camilla,N. Titus,F,4/8,092277361203
66,22110327,Kaia,V. Kelsen,F,4/8,092207018474
67,22153286,Xever,K. Dupont,F,4/8,092263130228
68,22176099,Calvin,S. Abbot,M,20/7,092242948173
69,22132777,Michelle,X. Nico(l),M,28/3,092218681001
70,22101545,Torres,R. Morley,M,20/1,092260013939
71,22121305,Karina,K. Augustus,M,20/1,092265174916
72,22173512,Quade,K. Pansy,M,20/1,092289000123
73,22180816,Mateo,G. Grey,F,12/8,092207047456
74,22146438,Miriam,V. Simon,F,5/4,092284242784
75,22100707,Saylor,H. Flower,F,5/4,092270397277
76,22106882,Whitney,R. Cissie,F,5/4,092238612606
77,22119083,Jensen,H. Cook,F,15/8,092280905677
78,22174662,James,J. Virginia,F,15/8,092209520278
79,22106055,Tripp,L. Louis,F,15/8,092261649069
80,22136439,Connor,P. Dodd,M,7/3,092288723874
81,22158289,Salvador,V. Lena,M,7/3,092204672994
82,22119547,Aron,H. Fox,M,7/3,092291716109
83,22116994,Xavia,E. Vogt,M,10/3,092293710450
84,22183165,Quang,Y. Mark,M,10/9,092284066962
85,22188836,Clifford,A. Brooks,M,3/5,092242647258
86,22143834,Weaver,E. Symons,M,3/5,092216610543
87,22142050,Simpson,E. Sophia,M,3/5,092222196908
88,22174983,Xyla,Q. Housman,M,18/3,092269215820
89,22138654,Callum,M. Brooks,M,18/3,092210602505
90,22175651,Thalia,A. Amelia,F,5/4,092271649913
91,22186907,Turner,N. Fast,F,27/12,092236171482
92,22121212,Kaliyah,G. Thoreau,F,27/12,092222331057
93,22109447,Ayaan,W. Wyclif,F,27/12,092237707316
94,22169635,Madelynn,A. Service,F,27/6,092203722909
95,22128378,Annalise,I. Torres,M,5/11,092241834505
96,22105756,Ariya,A. Camilla,F,16/4,092273635641
97,22106142,Dunn,I. Shakespeare,M,18/3,092221056910
98,22155457,Enzo,X. Kellogg,M,18/3,092283166162
99,22131520,Byron,N. Faulkner,M,18/3,092272899142
100,22141959,Salvatore,Q. Collins,M,18/3,092257541104
