No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
87,22169672,Roberto,B. Gregory,M,18/1,092294747937
88,22136281,Julio,S. Luke,M,18/1,092260147138
89,22115509,Edward,N. Swinburne,F,13/8,092236383790
90,22143639,Zackary,I. Mackintosh,M,15/7,092230157291
91,22183457,Cristian,C. Foster,M,15/7,092207404882
92,22199784,Sky,X. Obadiah,M,8/3,092279811144
93,22104676,George,K. Stowe,F,29/10,092209154623
94,22107006,Sloane,I. Robeson,F,10/2,092297418264
95,22149999,Karson,R. Wat,F,10/2,092253998142
96,22142876,Cason,V. Clemens,F,10/2,092213371731
97,22172198,Juanita,J. Ackerman,M,2/9,092236144908
98,22157030,Lena,E. Charles,F,15/2,092216309199
99,22194198,Holly,P. Davis,F,18/2,092232940975
100,22179452,Luella,Z. Marcellus,F,18/2,092269569591
