No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
52,22177030,Andrews,W. Stuart,M,15/9,092219748103
53,22119756,Carla,B. Hill,M,3/11,092250729117
54,22124816,Marley,I. Lena,M,3/11,092281010805
55,22173271,Eden,S. Clarissa,M,3/11,092284705586
56,22199078,Bonnie,P. Margery,M,18/9,092299264708
57,22118915,Xochitl,B. Lynd,M,18/9,092260459934
58,22106944,Guy,E. Gunther,M,18/9,092219484927
59,22101383,Camryn,K. Arthur,M,18/3,092296406297
60,22150879,Emilee,X. Mond,M,18/3,092297956793
61,22135186,Nylah,X. Lincoln,M,11/11,092232243401
62,22160456,Bridger,S. Kitto,M,11/11,092219980202
63,22156560,Lilly,U. King,M,11/11,092285389659
64,22188622,Deborah,Q. Walkley,M,11/11,092206166202
65,22186709,Hezekiah,H. Sander,M,1/7,092244331605
66,22103840,Reagan,S. Garden,M,16/5,092273536015
67,22186664,Ellis,C. Strong,M,4/7,092269204883
68,22137203,Joey,P. Dewar,M,19/5,092285167884
69,22118294,Dawn,F. Spender,M,19/5,092272522195
70,22113066,Ricardo,D. Haywood,F,6/6,092236285985
71,22114583,Van,S. Susanna,F,6/6,092241757198
72,22144013,Tenley,B. Aly,F,6/6,092202564291
73,22179204,Urso,H. Bryce,F,6/6,092288382628
74,22146601,Ivory,K. Moses,F,6/6,092224369602
75,22113820,Sam,N. Jane,F,28/2,092290377671
76,22113607,Hallie,H. Mansfield,F,28/2,092281202774
77,22110915,Brandy,T. Trollpoe,F,28/2,092212896796
78,22159192,Mira,F. Christy,F,14/12,092205885895
79,22163539,Amirah,Q. Senior,F,1/8,092219685107
80,22168189,Keegan,M. Wyat,F,4/8,092298232213
81,22165599,Melvin,C. Leigh,F,4/8,092247859546
82,22112009,Ahmed,U. Maurice,M,15/1,092271467213
83,22196090,Harmony,A. Houston,M,15/1,092272648027
84,22138450,Lennon,S. Julia,F,7/8,092234589441
85,22136579,Karson,I. Felton,M,28/3,092232785006
86,22189429,Sydney,I. Martin,M,28/3,092265723629
87,22158921,Kellan,L. Harr,M,28/3,092291374597
88,22103118,Kashton,N. Katharine,M,9/7,092244397849
89,22139818,Frank,O. Maria,M,9/7,092229286798
90,22111656,Layla,O. Birrell,M,9/7,092288565231
91,22120744,Lilah,O. Harris,M,2/3,092280549884
92,22187836,Claire,W. Shaw,M,2/3,092258691532
93,22172118,August,V. Steinbeck,M,2/3,092248698572
94,22156379,Janiyah,H. Milton,M,2/3,092294688467
95,22116799,Umali,R. Alsop,M,17/1,092279771984
96,22147410,Eduardo,I. Grant,M,17/1,092248201173
97,22185964,Zulema,W. Peg,M,17/1,092286211754
98,22195058,Franco,R. Edmund,M,17/1,092204654668
99,22112812,Gill,O. Edward,F,4/2,092234738648
100,22176583,Brooklynn,J. Benson,F,7/2,092207335678
