No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
150,2216003393539859,Uchenna,W. Barrett,22CLC02
151,2215812044681535,Xanthippe,T. Margaret,22CLC02
152,2216424557077294,India,E. Ruskin,22CLC02
153,2212050622912453,Amia,F. Pater,22CLC02
154,2211816436571823,Angela,Q. Motley,22CLC02
155,2218891931016056,Steve,Y. Thodore,22CLC02
156,2212292784979102,Ivory,A. Bowen,22CLC02
157,2213303313013408,Augustus,I. Horatio,22CLC02
158,2213654049260446,Vivian,Q. Richards,22CLC02
159,2214634943499115,Ford,V. Stephens,22CLC02
160,2211501385932230,Angela,Z. Godwin,22CLC02
161,2217686116229684,Londyn,N. Grey,22CLC02
162,2216948659416939,Rowen,Y. Romeo,22CLC02
163,2210831610423737,Gina,O. Frederick,22CLC02
164,2212933145524171,Khaleesi,U. Commons,22CLC02
165,2214181065418088,Bertha,Y. Haywood,22CLC02
166,2217803382319155,Alisha,A. Warner,22CLC02
167,2210431911829770,Yun,P. Pope,22CLC02
168,2215745408769778,Macie,G. Acheson,22CLC02
169,2214080203408149,Jeremy,O. Ann,22CLC02
170,2217505579418468,Aarav,P. Adolph,22CLC02
171,2218338139649843,Brodie,W. Connie,22CLC02
172,2210771050148158,Ivan,Z. Benedict,22CLC02
173,2214156651073274,Suzanne,S. Copperfield,22CLC02
174,2213571936142935,Soren,U. Nelly,22CLC02
175,2216464483110648,Saylor,Y. Cox,22CLC02
176,2213514159925691,Mauricio,N. Sailsbury,22CLC02
177,2217633197445507,Jaylee,B. Emily,22CLC02
178,2216753517365108,Zaid,Z. Maugham,22CLC02
179,2217248125385204,Salma,G. Lily,22CLC02
180,2217214947583978,Bodhi,P. Flores,22CLC02
181,2219797487503027,Frieda,H. Carter,22CLC02
182,2215264362786642,Brysen,H. Zechariah,22CLC02
183,2216604237952172,Hector,K. Rodriguez,22CLC02
184,2218888250553962,Gage,T. Hobbes,22CLC02
185,2217922422612756,Camden,W. Reade,22CLC02
186,2215569983123002,Yale,X. Macaulay,22CLC02
187,2213374859461279,Jaylee,L. Leonard,22CLC02
188,2212266460916360,Torin,B. Twain,22CLC02
189,2210420779055532,Sincere,I. Nelson,22CLC02
190,2217723234311727,Hana,C. Jane,22CLC02
191,2210001719812534,Graysen,G. Jim,22CLC02
192,2218816445036529,Roman,B. Congreve,22CLC02
193,2215558691025589,Fay,E. Ellis,22CLC02
194,2216154437505161,Benedict,A. Emma,22CLC02
195,2211263887405893,Catherine,W. Theresa,22CLC02
196,2214577068037348,Rene,A. Moses,22CLC02
197,2212767418953267,Mariah,E. Morley,22CLC02
198,2219977124559814,Susan,E. Browne,22CLC02
199,2217953474593856,Lacey,X. Bunyan,22CLC02
200,2213000626451347,Millie,D. Beaufort,22CLC02
201,2217648130310203,Yu,Y. Gonzalez,22CLC02
202,2210130508549851,Genesis,J. Lowell,22CLC02
203,2212475323488571,Alonzo,G. Pansy,22CLC02
204,2218450772588881,Kieran,D. Collins,22CLC02
205,2214249219361953,Ulrich,B. Edgeworth,22CLC02
206,2210830044564464,Quella,N. Rudolf,22CLC02
207,2214158771857869,Kyleigh,O. Griffin,22CLC02
208,2216813359380509,Irving,I. Garcia,22CLC02
209,2214272531876710,Bennett,O. Wells,22CLC02
210,2218412054562587,Dwayne,K. Judson,22CLC02
211,2219711544259704,Solomon,N. Michelson,22CLC02
212,2214130054587567,Ronald,E. Johnson,22CLC02
213,2210777349965558,Misael,L. Locke,22CLC02
214,2217190610464678,Xavier,X. Albert,22CLC02
215,2212415970139223,Maxim,A. Maria,22CLC02
216,2217095105097822,Miracle,S. Bertram,22CLC02
217,2210769023070626,Selah,H. Harte,22CLC02
218,2216116040067614,Serena,O. Barnard,22CLC02
219,2214187536059478,Blaze,P. Bray,22CLC02
220,2213974150867212,Musa,M. Eisenhower,22CLC02
221,2218130276083465,Antonio,J. Bryan,22CLC02
222,2211138964015355,Xavienna,Y. Anderson,22CLC02
223,2214001954346248,Miles,M. Ulysses,22CLC02
224,2216531408064003,Nola,J. Elizabeth,22CLC02
225,2214265759472374,Madeline,M. North,22CLC02
226,2210662021622902,Jax,T. Christian,22CLC02
227,2217873856992598,Jones,G. Cecillia,22CLC02
228,2218954608128097,Marlee,K. Robeson,22CLC02
229,2219753059067009,Sanchez,E. Joyce,22CLC02
230,2217709701727211,Kaiser,I. Norton,22CLC02
231,2219063348781429,Brynn,Z. Humphr(e),22CLC02
232,2211350949450147,Nehemiah,M. Jenny,22CLC02
233,2219611154055523,Rebekah,P. Lewis,22CLC02
234,2213614496612601,Eddie,W. Jerome,22CLC02
235,2211259229369034,Udilia,J. Jennings,22CLC02
236,2210802373836725,Esteban,Z. Galsworthy,22CLC02
237,2219919860378601,Bridger,U. Sawyer,22CLC02
238,2212252539523155,Ellianna,W. Martinez,22CLC02
239,2210626082435652,Anson,T. Simon,22CLC02
240,2210931334129355,Ramona,D. Emily,22CLC02
241,2211723298487433,Richardson,N. Christy,22CLC02
242,2211346784718095,Winifred,L. Richardson,22CLC02
243,2218163690750537,Lyla,W. Matthew,22CLC02
244,2218644638989293,Scarlette,A. Ellis,22CLC02
245,2210250994964388,Chanel,N. Butler,22CLC02
246,2211514272747267,Junior,P. Peg,22CLC02
247,2213249164444938,Leslie,K. Bar,22CLC02
248,2210778794056104,Trenton,H. Lucia,22CLC02
249,2215421433672650,Ingrid,V. Fielding,22CLC02
250,2219509051180017,Romina,X. Camp,22CLC02
251,2216089252220257,Yardley,G. Lamb,22CLC02
252,2217755149978669,Danny,U. Catharine,22CLC02
253,2215432231388039,Hawkins,U. Ivan,22CLC02
254,2219119608330106,Selene,X. Luke,22CLC02
255,2219322507699147,Hallie,O. Judson,22CLC02
256,2213264060443514,Boden,C. Pullan,22CLC02
257,2217046736922818,Ivanna,Z. Henley,22CLC02
258,2214968641726636,Melvin,P. Wilmot(t),22CLC02
259,2219533538588985,Grant,N. Humphr(e),22CLC02
260,2214681337043727,Valentina,O. Austen,22CLC02
261,2214442741428252,Ilene,P. Moll,22CLC02
262,2214734381823191,Zulema,A. Barnes,22CLC02
263,2215049336071125,Jay,S. Peg,22CLC02
264,2210265667561048,Izabella,Z. MacMillan,22CLC02
265,2214684590702046,Austyn,S. Effie,22CLC02
266,2217145034509898,Cory,O. Connie,22CLC02
267,2211870187728877,Clayton,U. Vogt,22CLC02
268,2211436978250790,Penny,E. Clara,22CLC02
269,2219741505738613,Kamilah,Q. Stewart,22CLC02
270,2218529773717999,Selena,A. Dewar,22CLC02
271,2211059233450813,Crew,E. Edith,22CLC02
272,2212047291441182,Deacon,V. Nelly,22CLC02
273,2214044993859107,Micah,S. Poe,22CLC02
274,2216097508507570,Aries,I. Emma,22CLC02
275,2217918290037210,Arturo,M. Nelson,22CLC02
276,2218740682209802,Washington,G. Bobby,22CLC02
277,2216517945995993,Lexie,C. Constance,22CLC02
278,2212922453482450,Amani,O. Orlando,22CLC02
279,2217927928242378,Vaughan,J. Amelia,22CLC02
280,2212754335445605,Piper,A. Raymond,22CLC02
281,2217175957097203,Lachlan,D. Adelaide,22CLC02
282,2216427222796005,Harriet,M. Jimmy,22CLC02
283,2213075273498469,Jane,C. Bradley,22CLC02
284,2215137238550027,Kataleya,H. Caroline,22CLC02
285,2218941393614780,Xanthos,S. Long,22CLC02
286,2214816946149830,Richard,F. Lily,22CLC02
287,2210868865570877,Kaiden,D. Roberts,22CLC02
288,2218409299639756,Marie,L. Byron,22CLC02
289,2211105215360674,Arlo,F. Bessie,22CLC02
290,2214213606555225,Duke,N. Clarissa,22CLC02
291,2216698167447377,Ezequiel,M. Raman,22CLC02
292,2210022319431302,Aiden,W. Vaughan,22CLC02
293,2212895588371021,Miles,L. Miller,22CLC02
294,2216410205015113,Jessica,Y. Macaulay,22CLC02
295,2219090688916429,Laurel,Z. Lawrence,22CLC02
296,2211074840902768,Green,D. Lewis,22CLC02
297,2212372649046832,Janice,Z. Anderson,22CLC02
298,2211923911471413,Louie,K. Baker,22CLC02
299,2218870531292345,Analia,E. Jonah,22CLC02
300,2212564652178303,Xiomar,Q. Rogers,22CLC02
301,2219379484538308,Yael,O. Bennett,22CLC02
302,2215286917973239,Weaver,O. Pritt,22CLC02
303,2215328976698897,Ferguson,J. Housman,22CLC02
304,2211347977487654,Louie,Q. Whitman,22CLC02
305,2218619315948232,Torin,X. Dorothy,22CLC02
306,2219755214881741,Avalyn,X. Collins,22CLC02
307,2215668382280419,Reece,P. Cumberland,22CLC02
308,2212895421591160,Flora,Z. Butler,22CLC02
309,2211489616213771,Yun,L. Connor,22CLC02
310,2210119518058329,Nichols,T. Jimmy,22CLC02
311,2211245497749615,Ernest,U. Frances,22CLC02
312,2210581024731491,Killian,B. Katharine,22CLC02
313,2216146730015719,Iva,I. Tennyson,22CLC02
314,2215479797346458,Tessa,R. Samuel,22CLC02
315,2211735397679493,Addisyn,O. Maud,22CLC02
316,2210342249981162,Harper,E. Winifred,22CLC02
317,2216237731429607,Amos,A. Moses,22CLC02
318,2210691463678208,Watson,F. Yeates,22CLC02
319,2216494600098546,Jalen,V. Robin,22CLC02
320,2214773904505956,Franco,X. Bernal,22CLC02
321,2212847028158903,Maximiliano,J. Craigie,22CLC02
322,2218943563118561,Albert,A. Gissing,22CLC02
323,2210171559420104,Valentine,O. Babbitt,22CLC02
324,2216949587706104,Jaelynn,N. Turner,22CLC02
325,2216106601870109,Nikki,L. Warner,22CLC02
326,2219447822192621,Ying,M. Marjory,22CLC02
327,2219738694859318,Annabelle,E. Symons,22CLC02
328,2214529013820647,Walker,G. Robin,22CLC02
329,2216272960483417,Xiao,F. Rosa,22CLC02
330,2216708218062220,Urias,K. Tuttle,22CLC02
331,2215604843760446,Braylee,W. Meredith,22CLC02
332,2212847154411405,Tinley,P. Frances,22CLC02
333,2211869878019677,Ariana,N. Anna,22CLC02
334,2213271393322628,Nick,I. Huxley,22CLC02
335,2215655810226752,Brynleigh,K. Keppel,22CLC02
336,2217733519666129,Harleigh,T. Victor,22CLC02
337,2213262890948733,Saoirse,Q. Billy,22CLC02
338,2213311067969751,Rylee,F. Alerander,22CLC02
339,2218224652184118,Hank,F. Campbell,22CLC02
340,2212108544447428,Aron,Y. Moll,22CLC02
341,2218262699215709,Quincey,Q. Richard,22CLC02
342,2217696476964416,Paige,P. MacDonald,22CLC02
343,2210932378532294,Major,V. Toynbee,22CLC02
344,2212040977778754,Ortiz,B. Hall,22CLC02
345,2219125150971178,Asher,K. Bill,22CLC02
346,2219473829201184,Beth,K. Diaz,22CLC02
347,2210117509113229,Octavio,B. Zimmerman,22CLC02
348,2218269075674503,Bruce,O. Fred,22CLC02
349,2218892113220966,Anders,W. Freeman,22CLC02
350,2217723701108730,Matthew,L. Mansfield,22CLC02
351,2215801887740901,Xavyera,T. Green,22CLC02
352,2215419356260251,Dean,W. Stevenson,22CLC02
353,2214931435775444,Beau,D. MacMillan,22CLC02
354,2213465958316146,Harlan,C. Christiana,22CLC02
355,2212049511969198,Moses,L. Joyce,22CLC02
356,2212568794682953,Owens,J. Commons,22CLC02
357,2216309914020127,Irwin,F. Hume,22CLC02
358,2217627380833416,Hailee,O. Chamberlain,22CLC02
359,2216360363974544,Raylan,J. Hardy,22CLC02
360,2217046849953204,Alonzo,V. Webster,22CLC02
361,2212325288900813,Kase,E. Raglan,22CLC02
362,2210193363211747,Savanna,G. Jonathan,22CLC02
363,2212002089779969,Ashton,I. Whitehead,22CLC02
364,2219437284669423,Kimora,K. Bruce,22CLC02
365,2212098337758957,Kayla,U. Dewar,22CLC02
366,2214184999701129,Nadine,O. Clapham,22CLC02
367,2216589004757125,Jonah,M. Kitty,22CLC02
368,2217388693370486,Colton,O. Nahum,22CLC02
369,2210161268984446,Elliott,N. Morrison,22CLC02
370,2213338580968699,Magnus,Y. Sander,22CLC02
371,2218353305544239,Anakin,U. Marjory,22CLC02
372,2211291897606797,Christina,K. Barney,22CLC02
373,2212198341866085,Lois,S. Michael,22CLC02
374,2215057109102672,Vito,G. Meg,22CLC02
375,2212000528168801,Alexa,V. Rogers,22CLC02
376,2219260009309543,Kira,U. Stowe,22CLC02
377,2211074203129000,Adrienne,I. Harris,22CLC02
378,2214236261790077,Wesson,A. Delia,22CLC02
379,2211294470068541,Noa,V. Tom,22CLC02
380,2210630046300880,Magnolia,H. Rudolf,22CLC02
381,2211363237230138,Coen,Y. Owen,22CLC02
382,2218831330042367,Joanne,K. Edison,22CLC02
383,2215257329144103,Maisie,T. Rob,22CLC02
384,2213469656587792,Anika,L. Woolley,22CLC02
385,2214950949519381,Ying,R. Yule,22CLC02
386,2210351841250269,Poppy,B. Katharine,22CLC02
387,2214986319723633,Maxwell,C. Lee,22CLC02
388,2210946819652271,Jacob,I. Wolf,22CLC02
389,2215814603021397,Apollo,J. Robeson,22CLC02
390,2214936594737092,Lillian,S. Clarissa,22CLC02
391,2212329514513639,Myah,F. Bertram,22CLC02
392,2210788485805788,Katie,Y. Palmer,22CLC02
393,2211626902541637,London,F. Patience,22CLC02
394,2216131055698881,Saige,O. Pulitzer,22CLC02
395,2219240599873462,Ashton,Q. Orlando,22CLC02
396,2210246932416596,Mauricio,F. Mike,22CLC02
397,2216325890703474,Michele,P. Geoffrey,22CLC02
398,2211059334365730,Kylan,M. Jonathan,22CLC02
399,2218618247520733,Etta,P. Gunther,22CLC02
400,2214791469704988,India,E. Webb,22CLC02
401,2219499832502577,Osborne,O. Ruskin,22CLC02
402,2218343737794999,Judah,T. Laurie,22CLC02
403,2218738028211235,Ophelia,H. Carllyle,22CLC02
404,2211649010091695,Jaxxon,Q. Valentine,22CLC02
405,2214026265368893,Xavier,O. Meredith,22CLC02
406,2218224593334006,Crystal,G. Eisenhower,22CLC02
407,2212964451791949,Simone,O. Strachey,22CLC02
408,2213222640599018,Stevie,M. Nichol(s),22CLC02
409,2211065958367073,Saniyah,X. Wollaston,22CLC02
410,2216340066464931,Lucas,L. Archibald,22CLC02
411,2219896729818022,Chase,Q. Adelaide,22CLC02
412,2215853409285089,Kenna,O. Jonah,22CLC02
413,2210189849924945,Jaelynn,H. Stephens,22CLC02
414,2211870880494595,Richardson,A. Housman,22CLC02
415,2210146401391376,Irwin,D. Perkin,22CLC02
416,2213520200759853,Russell,D. Wat,22CLC02
417,2218631624681736,Myles,F. Augustine,22CLC02
418,2214476952437963,Weston,B. Flower,22CLC02
419,2218371012029302,Amos,T. Titus,22CLC02
420,2218493036959519,Keith,R. Rose,22CLC02
421,2212224401714093,Nell,F. Sweet,22CLC02
422,2212429610924163,Zula,S. Boyle,22CLC02
423,2216094782695016,Makayla,J. Gray,22CLC02
424,2219944504986673,Talia,L. Philip,22CLC02
425,2219243149463014,Tommy,V. Gissing,22CLC02
426,2212821228201806,Amir,Q. Sherwood,22CLC02
427,2219224223903182,Milena,K. Jenkin(s),22CLC02
428,2214063534151818,Graysen,V. Butler,22CLC02
429,2217478063305692,Boston,J. Maxwell,22CLC02
430,2218956641606235,Urbain,C. Lee,22CLC02
431,2218677012047055,Amaris,C. Tate,22CLC02
432,2214050746737345,Adriana,X. Sherwood,22CLC02
433,2214245251031251,Irving,R. Davy,22CLC02
434,2213971615093800,Melina,L. Yerkes,22CLC02
435,2216189151367754,Beckett,T. Wallace,22CLC02
436,2218772692035370,Parks,S. Shaw,22CLC02
437,2219422655999934,Osborn,I. Gard(i)ner,22CLC02
438,2215742946219141,Kelsey,G. Croft,22CLC02
439,2216730612445908,Tammy,Q. Sonmerfield,22CLC02
440,2215507568702544,Lincoln,N. Bronte,22CLC02
441,2215126430637201,Philip,R. Timothy,22CLC02
442,2215489706934544,Osvaldo,E. Bloor,22CLC02
443,2219385114463643,Duane,L. Benedict,22CLC02
444,2212936090500162,Ross,L. Adolph,22CLC02
445,2219893078975421,Brinley,Z. Sherwood,22CLC02
446,2210186571993343,Thiago,C. Matthew,22CLC02
447,2211879189681879,Alonso,Y. Jean,22CLC02
448,2212519329642975,Armando,T. Lloyd,22CLC02
449,2214291867305764,Nichols,H. Stewart,22CLC02
450,2214781991187045,Ellie,H. Goldsmith,22CLC02
451,2218779779594205,Kendrick,I. Lucy,22CLC02
452,2210765107986385,Winifred,R. Toynbee,22CLC02
453,2211953639712503,Zahra,R. Edison,22CLC02
454,2214385032547796,Drake,N. Michelson,22CLC02
455,2216182270839130,Matilda,U. Brooks,22CLC02
456,2213176353816260,Liv,E. Eugene,22CLC02
457,2215086684878963,Chris,B. Harrington,22CLC02
458,2214541531178640,Blakely,J. Doherty,22CLC02
459,2213383407352782,Maison,C. Service,22CLC02
460,2215223476789594,Yoshiko,W. Christ,22CLC02
461,2219025125674224,Della,T. Nahum,22CLC02
462,2215353242417740,Khloe,H. Marlowe,22CLC02
463,2212207010418040,Diane,D. Will,22CLC02
464,2216653827962072,Alannah,C. Oliver,22CLC02
465,2217007267500614,Kiera,K. Nick,22CLC02
466,2212112161108040,Helena,P. Howell(s),22CLC02
467,2214537703492103,Aubrie,Z. Jacob,22CLC02
468,2212551881776958,Amelie,Q. Simmons,22CLC02
469,2213242052392751,Jada,Y. Toynbee,22CLC02
470,2210594730343008,Ella,S. Babbitt,22CLC02
471,2211566056353400,Remington,Y. Albert,22CLC02
472,2214368287546456,Adom,M. Vaughan,22CLC02
473,2218947061243548,Conrad,M. Aly,22CLC02
474,2217369379641936,Tyler,O. Adams,22CLC02
475,2210293869186239,Ivory,P. Hudson,22CLC02
476,2217348566736601,Lillian,J. Peacock,22CLC02
477,2216541973149180,Novalee,U. Bloomfield,22CLC02
478,2217602349568748,Dangelo,W. Tyler,22CLC02
479,2212748720822057,Scarlette,S. Salome,22CLC02
480,2214611892062733,Karla,D. Beard,22CLC02
481,2212121540586019,Marcelo,W. Edgeworth,22CLC02
482,2215275559694176,Karson,J. Chamberlain,22CLC02
483,2210266213447211,Azariah,Q. Delia,22CLC02
484,2218807767887175,Valentino,R. Haydn,22CLC02
485,2215074792963546,Savanna,A. Frank,22CLC02
486,2213770441684761,Baylee,V. Toland,22CLC02
487,2216072751923155,Makai,C. Mat(h)ilda,22CLC02
488,2210483269487672,Evan,O. Emmy,22CLC02
489,2216083685507769,Shelby,I. Carllyle,22CLC02
490,2216223360097124,Michelle,C. Sander,22CLC02
491,2213592060037263,Ingram,P. Tout,22CLC02
492,2215030258816363,Ross,E. Charles,22CLC02
493,2216774236963435,Ainsley,Q. Crichton,22CLC02
494,2213742351913016,Morgan,Z. Wat,22CLC02
495,2214601691130985,Vaughan,U. Bob,22CLC02
496,2214434796472841,Beth,G. Gard(i)ner,22CLC02
497,2217189381720725,Aliya,K. Fielding,22CLC02
498,2213425772117309,Florence,Z. Rhys,22CLC02
499,2218391731532568,Emberly,X. Rhys,22CLC02
500,2212273354285834,Elliana,Z. Hewlett,22CLC02
501,2214785012472091,Jay,N. Haywood,22CLC02
502,2211119022133395,Annabelle,R. Evelina,22CLC02
503,2210465441546616,Skyler,Y. Joshua,22CLC02
504,2214208304097980,Nova,D. Holt,22CLC02
505,2219603012448878,Enoch,P. Toland,22CLC02
506,2215122508115590,Elisabeth,R. Garcia,22CLC02
507,2216516826007809,Palmer,N. Sawyer,22CLC02
508,2219528083728210,Maliyah,A. Bryce,22CLC02
509,2210286741440195,Veronica,V. Walkley,22CLC02
510,2215090350772122,Debra,S. Trollpoe,22CLC02
511,2217277665173796,Roselyn,T. Lincoln,22CLC02
512,2219842790721659,Aubrey,Z. Beerbohm,22CLC02
513,2217310925833971,Luka,C. Motley,22CLC02
514,2213532314086372,Journee,U. Pansy,22CLC02
515,2210016676137782,Yuan,H. Carrie,22CLC02
516,2218726056464175,Zenon,G. Nora,22CLC02
517,2210716469939392,Malakai,T. Grote,22CLC02
518,2214221633933811,Adriana,V. Tout,22CLC02
519,2218953223733922,Zella,Z. Max,22CLC02
520,2210259381837931,Ursula,K. Clemens,22CLC02
