No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
43,22131099,Madilynn,U. Emerson,M,26/9,092293045204
44,22197260,Kamiyah,K. Harper,M,18/7,092263124455
45,22114933,Wendy,L. Haggai,F,3/10,092273668941
46,22116151,Kameron,S. Charley,F,13/2,092206083238
47,22157215,Marilyn,A. Armstrong,F,13/2,092225650308
48,22129897,Wendy,X. Boyle,F,13/2,092271450627
49,22169867,Dalary,F. Rusk,M,5/9,092253137815
50,22191210,Sloan,U. Hewlett,M,5/9,092282532223
51,22170035,Zaiden,L. Strong,M,5/9,092215732170
52,22185799,Kamilah,T. Allen,M,5/9,092224535791
53,22199750,Kayleigh,Q. Walkley,M,5/9,092255402174
54,22140005,Ariadne,W. Sally,F,16/2,092248290337
55,22105430,Ola,H. Raphael,M,8/9,092254808766
56,22194949,Kenny,Z. Leacock,M,24/5,092252425762
57,22159250,Adalee,P. Whitehead,F,11/4,092283212753
58,22177978,Priscilla,X. Thorndike,M,27/5,092245721438
59,22188900,Wynn,M. Yerkes,M,27/5,092299508462
60,22119893,Leonidas,E. Jasper,M,13/3,092204312171
61,22108841,Xandros,C. Julian,M,13/3,092233592749
62,22133022,Christina,P. Wheeler,M,13/3,092214767894
63,22172761,Santino,U. Grantham,M,1/5,092211982052
64,22152178,Emmalynn,D. Montgomery,M,1/5,092210361968
65,22140241,Angie,I. MacAdam,M,1/5,092220210960
66,22170771,Xiao,P. Elsie,M,16/3,092297175160
67,22168421,Kaliyah,F. Stowe,M,16/3,092236125339
68,22175313,Xanthus,R. Kennan,M,16/3,092295652969
69,22160307,Maggie,H. Kit,M,16/3,092291828714
70,22195986,Sloan,Q. Timothy,M,6/5,092274392054
71,22176982,Celeste,G. Dobbin,M,6/5,092224933767
72,22184042,Kinslee,R. Harper,M,9/5,092253655627
73,22176893,Khalid,Z. Amelia,F,1/12,092205309376
74,22120166,Zoe,O. Priestley,F,1/12,092273466556
75,22160291,Paloma,T. Bessie,F,1/12,092205211949
76,22143740,Corinne,I. Franklin,F,11/4,092297445349
77,22187227,Irwin,K. Josh,F,11/4,092214044574
78,22122297,Cook,E. Dolly,F,4/12,092254376035
79,22193822,Nyla,O. Ivan,F,4/12,092244018121
80,22111412,Ellie,Y. Morton,M,25/7,092220059929
81,22172308,Nettie,S. Isabel,M,25/7,092204840540
82,22155036,Simone,N. Eva,F,4/6,092292458783
83,22142483,Josie,C. Huntington,M,25/1,092220232238
84,22152460,Thalia,X. Cook,M,25/1,092290634872
85,22113641,Walter,J. Hernandez,M,14/11,092226584502
86,22199991,Dalton,V. Bruno,M,14/11,092251314202
87,22149449,Otilia,T. Carmen,M,2/1,092290658580
88,22113081,Desmond,N. Isabel,M,2/1,092208989163
89,22182631,Karsyn,S. Sanders,M,17/11,092264569631
90,22126284,Omari,K. Barrie,F,9/6,092255728563
91,22190958,Nala,L. Walter,F,9/6,092248125389
92,22139382,Maxine,L. Edison,F,2/8,092295692934
93,22134661,Rosie,R. Keynes,F,12/12,092238116115
94,22138814,Levi,F. Wallace,M,4/7,092229387384
95,22112045,Webb,H. Salome,M,7/7,092290533130
96,22114555,Isabelle,X. Ferdinand,M,7/7,092264093725
97,22160035,Yeoman,W. Bill,F,28/2,092248334747
98,22106296,Kailyn,S. Bobby,F,28/2,092215823409
99,22137589,Micheal,S. Doyle,F,28/2,092208922093
100,22158182,Apollo,J. Defoe,F,2/2,092202431499
