No,Student ID,First name,Last name,Gender, Date of Birth,Social ID
48,22175629,Aleena,U. Carrie,F,16/4,092238972972
49,22126897,Olin,B. Jasper,F,6/6,092261097584
50,22107161,Emmanuel,J. Collins,M,27/1,092262388028
51,22191662,Dario,G. Robin,M,27/1,092229604294
52,22127725,Gayle,Z. Harrod,M,8/5,092224152099
53,22172489,Desmond,X. Lincoln,M,1/1,092255409029
54,22103803,Edison,P. Belle,M,16/11,092214939175
55,22192464,Payton,L. Lytton,F,3/12,092200777182
56,22166759,Julius,Y. Sweet,F,3/12,092209574539
57,22124239,Xenos,M. Dunlop,M,19/11,092203688691
58,22194228,Kehlani,J. Harold,M,19/11,092280813320
59,22131560,Braxton,V. Nichol(s),M,19/11,092218035117
60,22144469,Maleah,A. Michael,M,19/11,092231125215
61,22157477,Brinley,H. Goldsmith,F,11/6,092298952817
62,22191831,Dunn,K. Allen,M,9/1,092204388974
63,22172268,Malia,W. Gard(i)ner,F,11/12,092248683516
64,22149951,Cunningham,L. Connor,M,3/7,092298560112
65,22154844,Natasha,I. Partridge,M,3/7,092222874089
66,22121628,Wheeler,B. Pope,F,14/12,092209153940
67,22146073,Sienna,K. Harris,F,14/12,092240525688
68,22126443,Updike,N. Titus,M,6/7,092211317711
69,22159778,Quintana,V. Tobias,F,17/12,092242519288
70,22179762,Zenon,O. Bloomer,M,9/7,092248985793
71,22106222,Maliah,O. Service,M,9/7,092266186805
72,22177711,Tommy,C. Douglas(s),M,9/7,092212951070
73,22103213,Aya,Y. Saul,M,17/7,092256180857
74,22163843,Tyler,V. Sander,M,17/7,092266487473
75,22148657,Titus,C. Bobby,M,28/3,092288276380
76,22143853,Kailey,I. Flower,M,28/3,092268540406
77,22197465,Xochitl,J. Warner,M,14/1,092208825079
78,22120190,Axel,O. Titus,M,14/1,092299837948
79,22122731,Tristian,Q. Burne-Jones,M,14/1,092251658370
80,22110883,Daniella,F. Katte,M,2/3,092210241293
81,22143874,Kynlee,Z. Bernal,M,2/3,092210097514
82,22124346,Zacharias,D. Ward,M,17/1,092265430792
83,22191577,Sasha,M. Simpson,M,17/1,092218860787
84,22141402,Henderson,V. Morse,F,12/8,092282509761
85,22144301,Benedict,O. Harr,F,12/8,092206438586
86,22174851,Julien,F. Benjamin,M,4/3,092202716180
87,22141281,Giana,J. Martin,F,2/10,092217748540
88,22158408,Journi,P. Edison,F,2/10,092235493182
89,22122009,Irvin,B. Ellen,F,12/2,092240305231
90,22121203,Ellis,T. Bartlett,F,12/2,092273693030
91,22160626,Grey,I. Faulkner,F,5/10,092242686354
92,22151554,Jayson,U. Toland,F,5/10,092252186101
93,22157645,Glenda,L. Eisenhower,M,26/5,092268146627
94,22105507,Kenzie,W. Sara(h),M,26/5,092263471002
95,22117445,Keilani,L. Gonzales,M,26/5,092200499590
96,22132145,Camden,X. Francis,M,7/9,092251570039
97,22199922,Estrella,U. Blake,M,29/5,092255140003
98,22105598,Quintana,O. Jacob,M,29/5,092211682036
99,22146267,Alyson,V. Evan,M,29/5,092222246703
100,22104341,Danielle,E. Buck,M,12/9,092236212427
